name,category,city,detail,lon,lat,status
(평창)청성골프타운(임대),골프연습장,강원도,평창군,128.3855552,37.37736263,0
가곡 파크골프장,골프연습장,경상남도,밀양시,128.7614117,35.47515185,0
군북 파크골프장,골프연습장,경상남도,함안군,128.3182624,35.29702703,0
녹송 파크골프장,골프연습장,강원도,정선군,128.6687768,37.38393155,0
백령 골프연습장,골프연습장,인천광역시,옹진군,124.6996579,37.9391955,0
샛담 파크골프장,골프연습장,경상남도,함안군,128.436961,35.21420929,0
연평 골프연습장,골프연습장,인천광역시,옹진군,125.7048912,37.66251644,0
하남 파크골프장,골프연습장,경상남도,밀양시,128.7176112,35.37018097,0
함안 파크골프장,골프연습장,경상남도,함안군,128.3679315,35.3341079,0
군북 그라운드골프장,골프연습장,경상남도,함안군,128.342886,35.26422021,0
대산 그라운드골프장,골프연습장,경상남도,함안군,128.4325654,35.35572428,0
법수 그라운드골프장,골프연습장,경상남도,함안군,128.3473536,35.31231189,0
테스트,골프연습장,서울특별시,송파구,127.1161666,37.52103247,0
강나루 파크골프장,골프연습장,경상남도,함안군,128.5131151,35.39127548,0
곡교천 파크골프장,골프연습장,충청남도,아산시,127.0126928,36.79696256,0
삼랑진 파크골프장,골프연습장,경상남도,밀양시,128.8394944,35.39120893,0
곡교천 그라운드골프장,골프연습장,충청남도,아산시,126.9910586,36.79693046,0
그라운드 골프장,골프연습장,강원도,정선군,128.6652268,37.37629907,0
장안남산 체육공원 게이트볼장,골프연습장,경기도,화성시,126.8347092,37.07821778,0
진안고원 골프연습장,골프연습장,전라북도,진안군,127.4303881,35.78860187,0
파크골프장,골프연습장,경기도,성남시,127.1140406,37.38023276,0
마레트골프장,골프연습장,충청남도,부여군,126.9036836,36.27866612,0
염주골프센터,골프연습장,광주광역시,광주광역시,126.881641,35.13505914,0
화산체육공원,골프연습장,경기도,수원시,127.0211309,37.21451892,0
다니체육공원 파크골프장,골프연습장,경기도,시흥시,126.8570709,37.375075,0
용평체육공원 파크골프장,골프연습장,강원도,평창군,128.4084851,37.59379591,0
경산파크골프장,골프연습장,경상북도,경산시,128.7278881,35.84136437,0
광명골프연습장,골프연습장,경기도,광명시,126.8781694,37.47023524,0
까치산체육센터,골프연습장,서울특별시,관악구,126.9624721,37.48197062,0
녹송게이트볼장,골프연습장,강원도,정선군,128.671059,37.381465,0
대화골프연습장,골프연습장,강원도,평창군,128.4588383,37.50166481,0
동천파크골프장,골프연습장,울산광역시,중구,129.3525095,35.56370828,0
밀양파크골프장,골프연습장,경상남도,밀양시,128.7427592,35.48035232,0
봉평골프연습장,골프연습장,강원도,평창군,128.3827422,37.61529366,0
부여파크골프장,골프연습장,충청남도,부여군,126.8975108,36.27300628,0
북평파크골프장,골프연습장,강원도,정선군,128.6752645,37.44951116,0
사창골프연습장,골프연습장,강원도,화천군,127.5297042,38.06734871,0
선학파크골프장,골프연습장,인천광역시,인천광역시,126.7022531,37.43055597,0
아름파크골프장,골프연습장,세종특별자치시,세종시,127.2594018,36.52381059,0
안산골프연습장,골프연습장,경기도,안산시,126.8033776,37.32033436,0
영월골프연습장,골프연습장,강원도,영월군,128.4634846,37.17495081,0
오동골프연습장,골프연습장,서울특별시,강북구,127.0363432,37.62263697,0
청산골프연습장,골프연습장,경기도,연천군,127.0974343,38.0369733,0
팔마골프연습장,골프연습장,전라남도,순천시,127.5179927,34.9370796,0
하양파크골프장,골프연습장,경상북도,경산시,128.8342667,35.91028094,0
함평골프연습장,골프연습장,전라남도,함평군,126.5440211,35.06161499,0
함평파크골프장,골프연습장,전라남도,함평군,126.5187903,35.05110136,0
대화골프연습장(대화체육공원),골프연습장,강원도,평창군,128.4588383,37.50166481,0
예천골프연습장(실외골프연습장),골프연습장,경상북도,예천군,128.4649094,36.63641525,0
고성군골프연습장,골프연습장,강원도,고성군,128.4653216,38.37630042,0
공릉동미니골프장,골프연습장,서울특별시,노원구,127.0863361,37.62072792,0
광진구민체육센터,골프연습장,서울특별시,광진구,127.1068221,37.54599901,0
광진문화예술회관,골프연습장,서울특별시,광진구,127.0705762,37.53757126,0
방배열린문화센터,골프연습장,서울특별시,서초구,126.9922748,37.48901716,0
수원체육문화센타,골프연습장,경기도,수원시,127.0690832,37.25765717,0
양산국민체육센터,골프연습장,경상남도,양산시,128.995071,35.32652504,0
퍼블릭골프연습장,골프연습장,강원도,양구군,127.996064,38.07489898,0
합천군골프연습장,골프연습장,경상남도,합천군,128.015397,35.52550254,0
남국국민체육센터 골프연습장,골프연습장,부산광역시,남구,129.1083734,35.1038832,0
가야그라운드골프장,골프연습장,경상남도,함안군,128.4014682,35.28320114,0
거창군립골프연습장,골프연습장,경상남도,거창군,127.9290614,35.69209413,0
경산그라운드골프장,골프연습장,경상북도,경산시,128.7334883,35.83285166,0
밀양그라운드골프장,골프연습장,경상남도,밀양시,128.7427592,35.48035232,0
봉화그라운드골프장,골프연습장,경상북도,봉화군,128.725514,36.88801302,0
북평그라운드골프장,골프연습장,강원도,정선군,128.6727982,37.447735,0
서수원주민편익시설,골프연습장,경기도,수원시,126.9729267,37.24775193,0
신동그라운드골프장,골프연습장,강원도,정선군,127.265434,36.49787653,0
영산그라운드골프장,골프연습장,경상남도,창녕군,128.5399747,35.45809904,0
창녕그라운드골프장,골프연습장,경상남도,창녕군,128.5064926,35.51981162,0
성남종합스포츠센터 골프연습장,골프연습장,경기도,성남시,127.265434,36.49787653,0
추풍령간이골프연습장,골프연습장,충청북도,영동군,128.0027117,36.21774472,0
모아레포츠타운골프연습장,골프연습장,광주광역시,광주광역시,126.8795497,35.13203751,0
무안스포츠파크골프연습장,골프연습장,전라남도,무안군,127.7256959,34.7616552,0
청담평생학습관골프연습장,골프연습장,서울특별시,강남구,127.0464374,37.51911268,0
탄천스포츠센터골프연습장,골프연습장,경기도,성남시,127.1195714,37.40882798,0
호미골체육공원골프연습장,골프연습장,충청북도,청주시,127.515961,36.63134731,0
관악구민체육센터골프연습장,골프연습장,서울특별시,관악구,126.9603153,37.47306649,0
남구국민체육센터골프연습장,골프연습장,부산광역시,남구,129.1082023,35.10388257,0
동작구민체육센터골프연습장,골프연습장,서울특별시,동작구,126.9167719,37.49472211,0
삼락생태공원그라운드골프장,골프연습장,부산광역시,부산광역시,128.9731864,35.1691343,0
은평구민체육센터골프연습장,골프연습장,서울특별시,은평구,126.9235811,37.63044199,0
중구국민체육센터골프연습장,골프연습장,인천광역시,중구,126.6288783,37.44023427,0
강남스포츠문화센터골프연습장,골프연습장,서울특별시,강남구,127.1053388,37.48897406,0
구민올림픽체육센터골프연습장,골프연습장,서울특별시,강서구,126.8505847,37.55966958,0
사하구국민체육센터골프연습장,골프연습장,부산광역시,사하구,128.9988759,35.08943459,0
서대문구민체육회관골프연습장,골프연습장,서울특별시,서대문구,126.9315568,37.5807591,0
올림픽기념국민생활관골프연습장,골프연습장,부산광역시,부산광역시,129.1376942,35.16742686,0
충무아트홀스포츠센터골프연습장,골프연습장,서울특별시,중구,127.0147909,37.56594097,0
사상구국민체육센터실내골프연습장,골프연습장,부산광역시,사상구,128.9948739,35.14744636,0
삼국유사교육문화회관실내골프연습장,골프연습장,경상북도,군위군,128.5738995,36.23709577,0
용현 1저류지 그라운드 골프장,골프연습장,경기도,화성시,126.9126605,37.12438387,0
영등포제1스포츠센터 골프연습장,골프연습장,서울특별시,영등포구,126.9063068,37.50054198,0
정왕4동 그라운드골프장,골프연습장,경기도,시흥시,126.7392874,37.36855243,0
양(국)궁장(용수교 둔치),국궁장,경기도,화성시,126.994645,37.1686823,0
양(국)궁장(화산정),국궁장,경기도,화성시,127.0214117,37.21959718,0
양(국)궁장(화성정),국궁장,경기도,화성시,126.92845,37.13873486,0
범어 궁도장,국궁장,대구광역시,대구광역시,128.6287525,35.8487087,0
영월 금호정,국궁장,강원도,영월군,128.4733759,37.19957974,0
탄금 궁도장,국궁장,충청북도,충주시,127.898291,36.98825212,0
가섭정,국궁장,충청북도,음성군,127.6783962,36.96556026,0
가야정,국궁장,경기도,여주시,127.7052633,37.27389645,0
강무정,국궁장,경상남도,창원시,128.6679962,35.2320602,0
경포정,국궁장,강원도,강릉시,128.8602601,37.79895863,0
관덕정,국궁장,경상남도,사천시,128.1012611,35.089365,0
관덕정,국궁장,경상남도,함양군,127.8121232,35.62095512,0
관덕정,국궁장,전라북도,남원시,127.3904524,35.40605153,0
관성정,국궁장,충청북도,옥천군,127.5444138,36.30062429,0
관악정,국궁장,서울특별시,관악구,126.9337796,37.45860238,0
관운정,국궁장,세종특별자치시,세종시,127.2017913,36.69706339,0
관풍정,국궁장,충청남도,공주시,127.1095234,36.46585024,0
광덕정,국궁장,경기도,안산시,126.8070288,37.31846262,0
구덕정,국궁장,부산광역시,부산광역시,129.0165442,35.12872522,0
구월정,국궁장,인천광역시,남동구,126.7063903,37.43005094,0
국궁장,국궁장,충청북도,단양군,128.3690233,36.98939666,0
국궁장,국궁장,충청남도,청양군,126.7916329,36.4647075,0
국궁장,국궁장,전라남도,나주시,126.7168205,35.01003654,0
국수정,국궁장,충청남도,당진시,126.6861694,36.90756846,0
군자정,국궁장,전라남도,화순군,127.1233586,35.06403898,0
군자정,국궁장,전라남도,여수시,127.726469,34.76337045,0
금능정,국궁장,경기도,김포시,126.7064806,37.63805823,0
금당정,국궁장,경기도,여주시,127.6771437,37.33676796,0
금무정,국궁장,경상남도,거제시,128.6758025,34.99960728,0
금수정,국궁장,충청남도,서천군,126.7108377,36.01329383,0
금학정,국궁장,강원도,철원군,127.2089517,38.20156835,0
금해정,국궁장,경상남도,남해군,127.9012598,34.84218638,0
낙홍정,국궁장,경상남도,사천시,127.9593167,35.05762146,0
남수정,국궁장,인천광역시,인천광역시,126.7564772,37.45166336,0
대관정,국궁장,강원도,평창군,128.6994135,37.68772141,0
대군정,국궁장,경기도,포천시,127.1256912,37.96109906,0
대룡정,국궁장,경기도,여주시,127.5808597,37.37339618,0
덕유정,국궁장,충청남도,논산시,127.0184982,36.16435746,0
동호정,국궁장,경기도,동두천시,127.057698,37.93824663,0
망객정,국궁장,충청남도,당진시,126.7805051,36.88423635,0
모양정,국궁장,전라북도,고창군,126.7220256,35.43237116,0
모후정,국궁장,전라남도,화순군,127.1105812,35.00290903,0
무룡정,국궁장,울산광역시,북구,129.3601305,35.60681403,0
무림정,국궁장,경기도,남양주시,127.1653035,37.69830375,0
무선정,국궁장,전라남도,여수시,127.6783574,34.75971791,0
무학정,국궁장,경상북도,예천군,128.4567958,36.6527409,0
반월정,국궁장,경기도,안산시,126.8731236,37.29034233,0
배방정,국궁장,충청남도,아산시,127.0948294,36.7579756,0
백운정,국궁장,전라남도,광양시,127.7046004,34.96554144,0
벽계정,국궁장,전라북도,장수군,127.5219073,35.65398002,0
벽파정,국궁장,경상남도,거제시,128.7334297,34.87204607,0
벽해정,국궁장,경상남도,창원시,128.6576948,35.17034206,0
보령정,국궁장,충청남도,보령시,126.6053584,36.31319817,0
봉덕정,국궁장,전라남도,구례군,127.4602442,35.20723238,0
분당정,국궁장,경기도,성남시,127.1544678,37.38394188,0
사호정,국궁장,충청북도,괴산군,127.785285,36.81229169,0
산청정,국궁장,경상남도,산청군,127.9743224,35.31416206,0
삼보정,국궁장,충청북도,증평군,127.5692938,36.78401444,0
서림정,국궁장,충청남도,서천군,126.6865622,36.08818838,0
서무정,국궁장,인천광역시,서구,126.6798202,37.55950658,0
서양정,국궁장,전라남도,화순군,126.9851617,35.05831397,0
서천정,국궁장,충청남도,서천군,126.6656051,36.05984449,0
석호정,국궁장,서울특별시,서울특별시,126.9997522,37.55445725,0
설악정,국궁장,강원도,속초시,128.5369975,38.19411253,0
성무정,국궁장,경기도,부천시,126.7846938,37.47855696,0
소래정,국궁장,경기도,시흥시,126.7681973,37.42228459,0
송무정,국궁장,광주광역시,광산구,126.8008321,35.15019167,0
수락정,국궁장,서울특별시,노원구,127.0886972,37.67836565,0
수성정,국궁장,강원도,고성군,128.4634605,38.37662274,0
수양정,국궁장,경상남도,사천시,128.1032578,35.08438936,0
시흥정,국궁장,경기도,시흥시,126.7122866,37.3559656,0
신도정,국궁장,충청남도,계룡시,127.234342,36.29867462,0
아림정,국궁장,경상남도,거창군,127.9290614,35.69209413,0
아산정,국궁장,충청남도,아산시,126.9859502,36.88962135,0
안양정,국궁장,경기도,안양시,126.9648407,37.37874402,0
양강정,국궁장,경기도,양평군,127.4868408,37.48543964,0
양무정,국궁장,전라남도,강진군,126.7674556,34.64598503,0
연무정,국궁장,강원도,태백시,128.9918489,37.15248946,0
연수정,국궁장,인천광역시,연수구,126.6855269,37.40784312,0
열무정,국궁장,경상남도,통영시,128.4293074,34.8399213,0
영덕정,국궁장,전라남도,화순군,126.9661067,34.99090136,0
영락정,국궁장,경상북도,안동시,128.7495052,36.58624459,0
영무정,국궁장,충청북도,영동군,127.7815705,36.16595716,0
예덕정,국궁장,충청남도,예산군,126.8602016,36.67532696,0
오갑정,국궁장,경기도,여주시,127.6905621,37.19941039,0
오대정,국궁장,강원도,평창군,128.5437491,37.64353832,0
옥산정,국궁장,경상남도,하동군,127.8810066,35.17514755,0
와룡정,국궁장,경상남도,사천시,128.0885528,34.95569443,0
와룡정,국궁장,경상남도,함안군,128.2997165,35.30115664,0
용무정,국궁장,경기도,용인시,127.2046529,37.24871529,0
용산정,국궁장,경상남도,하동군,127.7126224,35.15909025,0
용평정,국궁장,강원도,평창군,128.4259992,37.60594257,0
용항정,국궁장,전라남도,신안군,125.9488728,34.70681017,0
용현정,국궁장,경기도,의정부시,127.0743521,37.73455312,0
원학정,국궁장,울산광역시,중구,129.3039438,35.57687676,0
율곡정,국궁장,강원도,강릉시,128.8366796,37.87404431,0
의림정,국궁장,충청북도,제천시,128.2044578,37.18006943,0
인향정,국궁장,전라남도,순천시,127.4770203,35.01148655,0
장사정,국궁장,전라북도,고창군,126.4790658,35.44166927,0
죽서정,국궁장,강원도,삼척시,129.1682337,37.41212369,0
지산정,국궁장,전라남도,구례군,127.4516701,35.31903379,0
진남정,국궁장,전라북도,군산시,126.7947829,35.96892068,0
창덕정,국궁장,전라남도,진도군,126.2787622,34.47609375,0
천양정,국궁장,경기도,여주시,127.5322764,37.38923038,0
천지정,국궁장,제주특별자치도,서귀포시,126.4980117,33.25922312,0
청룡정,국궁장,인천광역시,계양구,126.7197941,37.5645835,0
청산정,국궁장,충청북도,옥천군,127.7671853,36.33674287,0
청심정,국궁장,경기도,여주시,127.6244654,37.29326816,0
청학정,국궁장,경상남도,하동군,127.7213193,35.23808901,0
청해정,국궁장,전라남도,완도군,126.7319726,34.33655797,0
청호정,국궁장,경상남도,산청군,127.8543216,35.42634847,0
초파정,국궁장,전라북도,고창군,126.5451234,35.46483661,0
총무정,국궁장,전라남도,담양군,126.9907795,35.32346073,0
춘추정,국궁장,경상남도,양산시,129.0253016,35.3504511,0
충무정,국궁장,충청남도,아산시,126.9960343,36.78101344,0
충무정,국궁장,경상북도,영주시,128.6485848,36.81699314,0
충장정,국궁장,충청남도,당진시,126.5285969,36.92515237,0
필야정,국궁장,전라북도,정읍시,126.8378214,35.56339443,0
하상정,국궁장,경상남도,하동군,127.7799565,35.05762457,0
학산정,국궁장,대구광역시,대구광역시,128.5385981,35.82948835,0
학유정,국궁장,충청남도,당진시,126.634567,36.89438034,0
해망정,국궁장,강원도,삼척시,129.3353417,37.17256685,0
호반정,국궁장,강원도,춘천시,127.6943225,37.85440072,0
호연정,국궁장,경상남도,함양군,127.7173476,35.5206532,0
화랑정,국궁장,충청북도,진천군,127.3770512,36.84141,0
화림정,국궁장,강원도,화천군,127.6998416,38.09380655,0
황산정,국궁장,전라북도,남원시,127.5720337,35.4579318,0
황학정,국궁장,서울특별시,종로구,126.9639457,37.57791908,0
회덕정,국궁장,대전광역시,대전광역시,127.414533,36.42573037,0
회야정,국궁장,경상남도,양산시,129.1428238,35.37694319,0
횡강정,국궁장,경상남도,하동군,127.8086281,35.10965327,0
흥덕정,국궁장,전라남도,장흥군,126.8971681,34.67416191,0
흥인정,국궁장,경기도,여주시,127.5404712,37.35540154,0
양평정 ,국궁장,경기도,양평군,127.5367981,37.42598916,0
금산군 궁도장,국궁장,충청남도,금산군,127.4924646,36.09726992,0
장찬정 궁도장,국궁장,강원도,정선군,128.8639644,37.49157651,0
화성정 궁도장,국궁장,경기도,화성시,126.9290863,37.13912864,0
중앙정(장현동 국궁장),국궁장,경기도,시흥시,126.8017962,37.37603326,0
국궁장(권무정),국궁장,경상북도,포항시,129.3368588,36.11793569,0
국궁장(일출정),국궁장,경상북도,포항시,129.5644901,35.99067212,0
궁도장(태풍정),국궁장,강원도,횡성군,127.9627994,37.50018373,0
청옥정(궁도장),국궁장,강원도,평창군,128.4934953,37.34379106,0
학봉정(원주궁도장),국궁장,강원도,원주시,127.9425501,37.33776948,0
태화정(대화체육공원),국궁장,강원도,평창군,128.4588383,37.50166481,0
마상공원 국궁장,국궁장,경기도,고양시,126.8329104,37.66097463,0
설봉공원 국궁장,국궁장,경기도,이천시,127.4275554,37.27945718,0
설봉공원 국궁장,국궁장,경기도,이천시,127.4275533,37.27945646,0
가평보납정,국궁장,경기도,가평군,127.5030331,37.82556974,0
계산궁도장,국궁장,인천광역시,계양구,126.7153297,37.54057725,0
금산거금정,국궁장,전라남도,고흥군,127.1143964,34.45985961,0
남지궁도장,국궁장,경상남도,창녕군,128.4813143,35.40293786,0
대구국궁장,국궁장,대구광역시,대구광역시,128.5622479,35.82755752,0
문경국궁장,국궁장,경상북도,문경시,128.1299961,36.64298155,0
방림궁도장,국궁장,강원도,평창군,128.3735015,37.43076755,0
벌교관덕정,국궁장,전라남도,보성군,127.347666,34.841852,0
범어궁도장,국궁장,대구광역시,수성구,128.6287525,35.8487087,0
범어궁도장,국궁장,대구광역시,대구광역시,128.6287525,35.8487087,0
범어궁도장,국궁장,대구광역시,수성구,128.6308065,35.84880032,0
보성청학정,국궁장,전라남도,보성군,127.0808495,34.77441323,0
보은국궁장,국궁장,충청북도,보은군,127.7591951,36.51567136,0
부곡궁도장,국궁장,경상남도,창녕군,128.5930702,35.43343608,0
서산국궁장,국궁장,충청남도,서산시,126.4382306,36.80449259,0
소정국궁장,국궁장,세종특별자치시,세종시,127.1504784,36.72280335,0
수봉궁도장,국궁장,인천광역시,인천광역시,126.6614776,37.46000297,0
시립국궁장,국궁장,경기도,광명시,126.862251,37.46131938,0
영광궁도장,국궁장,전라남도,영광군,126.4965747,35.29184728,0
영산궁도장,국궁장,경상남도,창녕군,128.5431568,35.45898664,0
우슬궁도장,국궁장,전라남도,해남군,126.617575,34.56908434,0
월평궁도장,국궁장,대전광역시,대전광역시,127.3625613,36.33767217,0
유성궁도장,국궁장,대전광역시,유성구,127.3071467,36.35291945,0
이의국궁장,국궁장,경기도,수원시,127.0482921,37.28610072,0
임실국궁장,국궁장,전라북도,임실군,127.2811911,35.60715507,0
창녕궁도장,국궁장,경상남도,창녕군,128.5051215,35.52215141,0
태안궁도장,국궁장,충청남도,태안군,126.3134205,36.7527983,0
평창궁도장,국궁장,강원도,평창군,128.3989374,37.37162275,0
함평국궁장,국궁장,전라남도,함평군,126.5440211,35.06161499,0
홍천궁도장,국궁장,강원도,홍천군,127.9063419,37.71106965,0
종합운동장 궁도장,국궁장,경기도,부천시,126.7985742,37.5007552,0
군립궁도장(학소정),국궁장,경기도,연천군,127.0610662,38.02183705,0
남양궁도장(성무정),국궁장,경상북도,울릉군,130.8403677,37.46812351,0
내수국궁장(약수정),국궁장,충청북도,청주시,127.5572083,36.69572867,0
영덕궁도장(화림정),국궁장,경상북도,영덕군,129.3579071,36.42529346,0
저동궁도장(무릉정),국궁장,경상북도,울릉군,130.8903509,37.49812843,0
청주국궁장(우암정),국궁장,충청북도,청주시,127.495899,36.64450966,0
칠곡궁도장(호국정),국궁장,경상북도,칠곡군,128.4119843,35.9547762,0
포항국궁장(송학정),국궁장,경상북도,포항시,129.363236,36.00702182,0
봉평무겸정(봉평궁도장),국궁장,강원도,평창군,128.3872005,37.61946844,0
계룡정궁도장,국궁장,경상남도,거제시,128.6149568,34.88523935,0
대관령궁도장,국궁장,강원도,평창군,128.6994135,37.68772141,0
목포시궁도장,국궁장,전라남도,목포시,126.4106054,34.82529438,0
미석정궁도장,국궁장,강원도,정선군,128.672555,37.22445434,0
밀양시국궁장,국궁장,경상남도,밀양시,128.7842108,35.48971333,0
백록정궁도장,국궁장,제주특별자치도,서귀포시,126.5887071,33.24360091,0
백운정궁도장,국궁장,강원도,정선군,128.8575092,37.21126368,0
산방정궁도장,국궁장,제주특별자치도,서귀포시,126.3222876,33.25413034,0
삼다정궁도장,국궁장,제주특별자치도,서귀포시,126.6826275,33.29987819,0
안성시궁도장,국궁장,경기도,안성시,127.2014247,37.09511443,0
양록정궁도장,국궁장,강원도,양구군,127.9816914,38.11309394,0
지영동국궁장,국궁장,경기도,고양시,126.8341795,37.72217791,0
진주시궁도장,국궁장,경상남도,진주시,128.1622449,35.15902519,0
해안정궁도장,국궁장,강원도,양구군,128.1490473,38.28630629,0
비봉체육공원 국궁장,국궁장,경기도,화성시,126.840065,37.24707278,0
송탄근린공원 국궁장,국궁장,경기도,평택시,127.0622723,37.07384892,0
송산그린시티 하수처리장 국궁장,국궁장,경기도,화성시,126.7255757,37.2584792,0
송산그린시티 하수처리장 궁도장,국궁장,경기도,화성시,126.7238965,37.27089802,0
뿌리공원궁도장,국궁장,대전광역시,중구,127.3839645,36.28395893,0
아라리정궁도장,국궁장,강원도,정선군,128.6747444,37.37705836,0
영천시민궁도장,국궁장,경상북도,영천시,128.9240544,35.97115075,0
안중레포츠공원 국궁장,국궁장,경기도,평택시,126.9184117,36.9927637,0
홍길동테마파크 국궁장,국궁장,전라남도,장성군,126.7250038,35.32068917,0
황성공원국궁장(호림정),국궁장,경상북도,경주시,129.2157464,35.85736223,0
종합경기장궁도장,국궁장,경상북도,김천시,128.0880878,36.1449243,0
원통생활체육공원 궁도장,국궁장,강원도,인제군,128.1956952,38.12259859,0
진안생활체육공원 국궁장,국궁장,전라북도,진안군,127.4285178,35.78786041,0
가남체육공원국궁장,국궁장,경기도,여주시,127.5345584,37.20193085,0
영암종합스포츠타운 궁도장,국궁장,전라남도,영암군,126.7014527,34.80613178,0
지수체육공원궁도장(회덕정),국궁장,대전광역시,대전광역시,127.414533,36.42573037,0
노형미리내공원궁도장,국궁장,제주특별자치도,제주시,126.4780253,33.4594233,0
부안스포츠파크궁도장,국궁장,전라북도,부안군,126.7181754,35.69959272,0
신대레포츠공원국궁장(화궁정),국궁장,경기도,평택시,127.0639285,36.99443071,0
우산궁도정1,국궁장,전라남도,광양시,127.5836108,34.98500737,0
덕산 파크 골프장,기타시설,경상남도,산청군,127.8474187,35.27487435,0
일죽 방은 풋살장 겸 족구장,기타시설,경기도,안성시,127.4357237,37.12621668,0
남양 푸른 건강뜰 공원 농구장,기타시설,경기도,화성시,126.8269894,37.21127196,0
남양 푸른 건강뜰 공원 풋살구장,기타시설,경기도,화성시,126.8269894,37.21127196,0
손불 덕산 다목적 체육관,기타시설,전라남도,함평군,126.4662942,35.11336994,0
장안 산단 소공원 농구장,기타시설,경기도,화성시,126.8390933,37.11363763,0
장안 산단 소공원 족구장,기타시설,경기도,화성시,126.8390933,37.11363763,0
공설 풋살장,기타시설,경상남도,산청군,127.8710488,35.42137996,0
군북 족구장,기타시설,경상남도,함안군,128.348587,35.26620752,0
단성 탁구장,기타시설,경상남도,산청군,127.9603131,35.29759422,0
달월 풋살장,기타시설,경기도,시흥시,126.7645026,37.38165214,0
대산 족구장,기타시설,경상남도,함안군,128.4325654,35.35572428,0
배곧 농구장,기타시설,경기도,시흥시,126.7308432,37.37485509,0
배곧 풋살장,기타시설,경기도,시흥시,126.738448,37.37621288,0
법수 족구장,기타시설,경상남도,함안군,128.3719351,35.33002422,0
삼계 풋살장,기타시설,전라남도,장성군,126.6724443,35.25212915,0
생초 풋살장,기타시설,경상남도,산청군,127.265434,36.49787653,0
서탄 족구장,기타시설,경기도,평택시,127.0447205,37.10436702,0
서탄 족구장,기타시설,경기도,평택시,127.0447205,37.10436702,0
오부 풋살장,기타시설,경상남도,산청군,127.8765247,35.46999164,0
옥천 풋살장,기타시설,충청북도,옥천군,127.5775984,36.30672948,0
은계 풋살장,기타시설,경기도,시흥시,126.7997371,37.44043461,0
차황 족구장,기타시설,경상남도,산청군,127.9272052,35.46423132,0
칠서 족구장,기타시설,경상남도,함안군,128.4765718,35.37255422,0
칠원 족구장,기타시설,경상남도,함안군,128.5088707,35.28202554,0
포동 족구장,기타시설,경기도,시흥시,126.7838518,37.40498588,0
함송 족구장,기타시설,경기도,시흥시,126.7322061,37.36620836,0
함송 족구장,기타시설,경기도,시흥시,126.7322061,37.36620836,0
함송 풋살장,기타시설,경기도,시흥시,126.7322061,37.36620836,0
현덕 족구장,기타시설,경기도,평택시,126.9214605,36.96644505,0
태평 배수지 족구장,기타시설,경기도,성남시,127.265434,36.49787653,0
비봉 구포리 배드민턴장,기타시설,경기도,화성시,126.8841684,37.24101082,0
차황 금포림 게이트볼장,기타시설,경상남도,산청군,127.93006,35.48737424,0
흥해 곡강천 파크골프장,기타시설,경상북도,포항시,129.3334616,36.11856236,0
시흥 어울림 국민체육센터 다목적체육관,기타시설,경기도,시흥시,126.7409582,37.34835394,0
시흥 어울림 국민체육센터 체력인증센터,기타시설,경기도,시흥시,126.7409582,37.34835394,0
비봉 구포리 그라운드골프장,기타시설,경기도,화성시,126.8841684,37.24101082,0
팔탄 고주리 동네생활체육시설,기타시설,경기도,화성시,126.883337,37.12885837,0
녹송 체육공원,기타시설,강원도,정선군,128.6701079,37.38233236,0
강하 그라운드 골프장,기타시설,경기도,양평군,127.4150012,37.49967295,0
덕산 그라운드 골프장,기타시설,경상남도,산청군,127.8442441,35.27338451,0
동탄 호수공원 농구장,기타시설,경기도,화성시,127.1134924,37.170013,0
동탄 호수공원 풋살장,기타시설,경기도,화성시,127.1121018,37.16894495,0
산청 그라운드 골프장,기타시설,경상남도,산청군,127.8744459,35.40901346,0
삼장 그라운드 골프장,기타시설,경상남도,산청군,127.8308288,35.30011124,0
새터 근린공원 족구장,기타시설,경기도,평택시,126.9181347,37.02067585,0
신등 그라운드 골프장,기타시설,경상남도,산청군,128.0045898,35.38417614,0
신안 그라운드 골프장,기타시설,경상남도,산청군,127.9739382,35.3164173,0
오성 체육시설 족구장,기타시설,경기도,평택시,126.9828547,37.00675728,0
청북 새터공원 족구장,기타시설,경기도,평택시,126.9183701,37.02116124,0
태평 주배수지 족구장,기타시설,경기도,성남시,127.265434,36.49787653,0
차황 그라운드 골프장(구.차황 중학교),기타시설,경상남도,산청군,127.926986,35.46384347,0
동탄 호수공원 배드민턴장,기타시설,경기도,화성시,127.1121018,37.16894495,0
마도 근린공원 게이트볼장,기타시설,경기도,화성시,126.7900741,37.18168386,0
배곧 체육시설(다목적운동장),기타시설,경기도,시흥시,126.7313456,37.37377978,0
덕해 게이트볼장,기타시설,충청북도,충주시,127.9567041,37.07089657,0
발산 게이트볼장,기타시설,광주광역시,서구,126.8928691,35.15774936,0
상무 인공암벽장,기타시설,광주광역시,서구,126.8393256,35.15618338,0
소청 다목적구장,기타시설,인천광역시,옹진군,124.7508604,37.77377603,0
신현 배드민턴장,기타시설,경기도,시흥시,126.7740184,37.40734618,0
양주 인공암벽장,기타시설,경기도,양주시,126.9712614,37.81482337,0
연암 배드민턴장,기타시설,울산광역시,북구,129.3728914,35.57721448,0
연평 배드민턴장,기타시설,인천광역시,옹진군,125.7048912,37.66251644,0
은계 배드민턴장,기타시설,경기도,시흥시,126.8126439,37.4413712,0
흥해 옥성족구장,기타시설,경상북도,포항시,129.3354879,36.09999856,0
